Delta,K,Classification
0.885578,1.597990,0
0.890553,1.597990,0
0.895528,1.597990,0
0.900503,1.597990,0
0.905477,1.597990,0
0.910452,1.597990,0
0.915427,1.597990,0
0.920402,1.597990,0
0.925377,1.597990,0
0.930352,1.597990,0
0.935327,1.597990,0
0.940302,1.597990,0
0.945276,1.597990,0
0.950251,1.597990,0
0.955226,1.597990,0
0.960201,1.597990,0
0.965176,1.597990,0
0.970151,1.597990,0
0.975126,1.597990,0
0.980101,1.597990,0
0.985075,1.597990,0
0.990050,1.597990,0
0.995025,1.597990,0
1.000000,1.597990,0
0.010000,1.613065,0
0.014975,1.613065,0
0.019950,1.613065,0
0.024925,1.613065,0
0.029899,1.613065,0
0.034874,1.613065,0
0.039849,1.613065,0
0.044824,1.613065,0
0.049799,1.613065,0
0.054774,1.613065,0
0.059749,1.613065,0
0.064724,1.613065,0
0.069698,1.613065,0
0.074673,1.613065,0
0.079648,1.613065,0
0.084623,1.613065,0
0.089598,1.613065,0
0.094573,1.613065,0
0.099548,1.613065,0
0.104523,1.613065,0
0.109497,1.613065,0
0.114472,1.613065,0
0.119447,1.613065,0
0.124422,1.613065,0
0.129397,1.613065,0
0.134372,1.613065,0
0.139347,1.613065,0
0.144322,1.613065,0
0.149296,1.613065,0
0.154271,1.613065,0
0.159246,1.613065,0
0.164221,1.613065,0
0.169196,1.613065,0
0.174171,1.613065,0
0.179146,1.613065,0
0.184121,1.613065,0
0.189095,1.613065,0
0.194070,1.613065,0
0.199045,1.613065,0
0.204020,1.613065,0
0.208995,1.613065,0
0.213970,1.613065,0
0.218945,1.613065,0
0.223920,1.613065,0
0.228894,1.613065,0
0.233869,1.613065,0
0.238844,1.613065,0
0.243819,1.613065,0
0.248794,1.613065,0
0.253769,1.613065,0
0.258744,1.613065,0
0.263719,1.613065,0
0.268693,1.613065,0
0.273668,1.613065,0
0.278643,1.613065,0
0.283618,1.613065,0
0.288593,1.613065,0
0.293568,1.613065,0
0.298543,1.613065,0
0.303518,1.613065,0
0.308492,1.613065,0
0.313467,1.613065,0
0.318442,1.613065,0
0.323417,1.613065,0
0.328392,1.613065,0
0.333367,1.613065,0
0.338342,1.613065,0
0.343317,1.613065,0
0.348291,1.613065,0
0.353266,1.613065,0
0.358241,1.613065,0
0.363216,1.613065,0
0.368191,1.613065,0
0.373166,1.613065,0
0.378141,1.613065,0
0.383116,1.613065,0
0.388090,1.613065,0
0.393065,1.613065,0
0.398040,1.613065,0
0.403015,1.613065,0
0.407990,1.613065,0
0.412965,1.613065,0
0.417940,1.613065,0
0.422915,1.613065,0
0.427889,1.613065,0
0.432864,1.613065,0
0.437839,1.613065,0
0.442814,1.613065,0
0.447789,1.613065,0
0.452764,1.613065,0
0.457739,1.613065,0
0.462714,1.613065,0
0.467688,1.613065,0
0.472663,1.613065,0
0.477638,1.613065,0
0.482613,1.613065,0
0.487588,1.613065,0
0.492563,1.613065,0
0.497538,1.613065,0
0.502513,1.613065,0
0.507487,1.613065,0
0.512462,1.613065,0
0.517437,1.613065,0
0.522412,1.613065,0
0.527387,1.613065,0
0.532362,1.613065,0
0.537337,1.613065,0
0.542312,1.613065,0
0.547286,1.613065,0
0.552261,1.613065,0
0.557236,1.613065,0
0.562211,1.613065,0
0.567186,1.613065,0
0.572161,1.613065,0
0.577136,1.613065,0
0.582111,1.613065,0
0.587085,1.613065,0
0.592060,1.613065,0
0.597035,1.613065,0
0.602010,1.613065,0
0.606985,1.613065,0
0.611960,1.613065,0
0.616935,1.613065,0
0.621910,1.613065,0
0.626884,1.613065,0
0.631859,1.613065,0
0.636834,1.613065,0
0.641809,1.613065,0
0.646784,1.613065,0
0.651759,1.613065,0
0.656734,1.613065,0
0.661709,1.613065,0
0.666683,1.613065,0
0.671658,1.613065,0
0.676633,1.613065,0
0.681608,1.613065,0
0.686583,1.613065,0
0.691558,1.613065,0
0.696533,1.613065,0
0.701508,1.613065,0
0.706482,1.613065,0
0.711457,1.613065,0
0.716432,1.613065,0
0.721407,1.613065,0
0.726382,1.613065,0
0.731357,1.613065,0
0.736332,1.613065,0
0.741307,1.613065,0
0.746281,1.613065,0
0.751256,1.613065,0
0.756231,1.613065,0
0.761206,1.613065,0
0.766181,1.613065,0
0.771156,1.613065,0
0.776131,1.613065,0
0.781106,1.613065,0
0.786080,1.613065,0
0.791055,1.613065,0
0.796030,1.613065,0
0.801005,1.613065,0
0.805980,1.613065,0
0.810955,1.613065,0
0.815930,1.613065,0
0.820905,1.613065,0
0.825879,1.613065,0
0.830854,1.613065,0
0.835829,1.613065,0
0.840804,1.613065,0
0.845779,1.613065,0
0.850754,1.613065,0
0.855729,1.613065,0
0.860704,1.613065,0
0.865678,1.613065,0
0.870653,1.613065,0
0.875628,1.613065,0
0.880603,1.613065,0
0.885578,1.613065,0
0.890553,1.613065,0
0.895528,1.613065,0
0.900503,1.613065,0
0.905477,1.613065,0
0.910452,1.613065,0
0.915427,1.613065,0
0.920402,1.613065,0
0.925377,1.613065,0
0.930352,1.613065,0
0.935327,1.613065,0
0.940302,1.613065,0
0.945276,1.613065,0
0.950251,1.613065,0
0.955226,1.613065,0
0.960201,1.613065,0
0.965176,1.613065,0
0.970151,1.613065,0
0.975126,1.613065,0
0.980101,1.613065,0
0.985075,1.613065,0
0.990050,1.613065,0
0.995025,1.613065,0
1.000000,1.613065,0
0.010000,1.628141,0
0.014975,1.628141,0
0.019950,1.628141,0
0.024925,1.628141,0
0.029899,1.628141,0
0.034874,1.628141,0
0.039849,1.628141,0
0.044824,1.628141,0
0.049799,1.628141,0
0.054774,1.628141,0
0.059749,1.628141,0
0.064724,1.628141,0
0.069698,1.628141,0
0.074673,1.628141,0
0.079648,1.628141,0
0.084623,1.628141,0
0.089598,1.628141,0
0.094573,1.628141,0
0.099548,1.628141,0
0.104523,1.628141,0
0.109497,1.628141,0
0.114472,1.628141,0
0.119447,1.628141,0
0.124422,1.628141,0
0.129397,1.628141,0
0.134372,1.628141,0
0.139347,1.628141,0
0.144322,1.628141,0
0.149296,1.628141,0
0.154271,1.628141,0
0.159246,1.628141,0
0.164221,1.628141,0
0.169196,1.628141,0
0.174171,1.628141,0
0.179146,1.628141,0
0.184121,1.628141,0
0.189095,1.628141,0
0.194070,1.628141,0
0.199045,1.628141,0
0.204020,1.628141,0
0.208995,1.628141,0
0.213970,1.628141,0
0.218945,1.628141,0
0.223920,1.628141,0
0.228894,1.628141,0
0.233869,1.628141,0
0.238844,1.628141,0
0.243819,1.628141,0
0.248794,1.628141,0
0.253769,1.628141,0
0.258744,1.628141,0
0.263719,1.628141,0
0.268693,1.628141,0
0.273668,1.628141,0
0.278643,1.628141,0
0.283618,1.628141,0
0.288593,1.628141,0
0.293568,1.628141,0
0.298543,1.628141,0
0.303518,1.628141,0
0.308492,1.628141,0
0.313467,1.628141,0
0.318442,1.628141,0
0.323417,1.628141,0
0.328392,1.628141,0
0.333367,1.628141,0
0.338342,1.628141,0
0.343317,1.628141,0
0.348291,1.628141,0
0.353266,1.628141,0
0.358241,1.628141,0
0.363216,1.628141,0
0.368191,1.628141,0
0.373166,1.628141,0
0.378141,1.628141,0
0.383116,1.628141,0
0.388090,1.628141,0
0.393065,1.628141,0
0.398040,1.628141,0
0.403015,1.628141,0
0.407990,1.628141,0
0.412965,1.628141,0
0.417940,1.628141,0
0.422915,1.628141,0
0.427889,1.628141,0
0.432864,1.628141,0
0.437839,1.628141,0
0.442814,1.628141,0
0.447789,1.628141,0
0.452764,1.628141,0
0.457739,1.628141,0
0.462714,1.628141,0
0.467688,1.628141,0
0.472663,1.628141,0
0.477638,1.628141,0
0.482613,1.628141,0
0.487588,1.628141,0
0.492563,1.628141,0
0.497538,1.628141,0
0.502513,1.628141,0
0.507487,1.628141,0
0.512462,1.628141,0
0.517437,1.628141,0
0.522412,1.628141,0
0.527387,1.628141,0
0.532362,1.628141,0
0.537337,1.628141,0
0.542312,1.628141,0
0.547286,1.628141,0
0.552261,1.628141,0
0.557236,1.628141,0
0.562211,1.628141,0
0.567186,1.628141,0
0.572161,1.628141,0
0.577136,1.628141,0
0.582111,1.628141,0
0.587085,1.628141,0
0.592060,1.628141,0
0.597035,1.628141,0
0.602010,1.628141,0
0.606985,1.628141,0
0.611960,1.628141,0
0.616935,1.628141,0
0.621910,1.628141,0
0.626884,1.628141,0
0.631859,1.628141,0
0.636834,1.628141,0
0.641809,1.628141,0
0.646784,1.628141,0
0.651759,1.628141,0
0.656734,1.628141,0
0.661709,1.628141,0
0.666683,1.628141,0
0.671658,1.628141,0
0.676633,1.628141,0
0.681608,1.628141,0
0.686583,1.628141,0
0.691558,1.628141,0
0.696533,1.628141,0
0.701508,1.628141,0
0.706482,1.628141,0
0.711457,1.628141,0
0.716432,1.628141,0
0.721407,1.628141,0
0.726382,1.628141,0
0.731357,1.628141,0
0.736332,1.628141,0
0.741307,1.628141,0
0.746281,1.628141,0
0.751256,1.628141,0
0.756231,1.628141,0
0.761206,1.628141,0
0.766181,1.628141,0
0.771156,1.628141,0
0.776131,1.628141,0
0.781106,1.628141,0
0.786080,1.628141,0
0.791055,1.628141,0
0.796030,1.628141,0
0.801005,1.628141,0
0.805980,1.628141,0
0.810955,1.628141,0
0.815930,1.628141,0
0.820905,1.628141,0
0.825879,1.628141,0
0.830854,1.628141,0
0.835829,1.628141,0
0.840804,1.628141,0
0.845779,1.628141,0
0.850754,1.628141,0
0.855729,1.628141,0
0.860704,1.628141,0
0.865678,1.628141,0
0.870653,1.628141,0
0.875628,1.628141,0
0.880603,1.628141,0
0.885578,1.628141,0
0.890553,1.628141,0
0.895528,1.628141,0
0.900503,1.628141,0
0.905477,1.628141,0
0.910452,1.628141,0
0.915427,1.628141,0
0.920402,1.628141,0
0.925377,1.628141,0
0.930352,1.628141,0
0.935327,1.628141,0
0.940302,1.628141,0
0.945276,1.628141,0
0.950251,1.628141,0
0.955226,1.628141,0
0.960201,1.628141,0
0.965176,1.628141,0
0.970151,1.628141,0
0.975126,1.628141,0
0.980101,1.628141,0
0.985075,1.628141,0
0.990050,1.628141,0
0.995025,1.628141,0
1.000000,1.628141,0
0.010000,1.643216,0
0.014975,1.643216,0
0.019950,1.643216,0
0.024925,1.643216,0
0.029899,1.643216,0
0.034874,1.643216,0
0.039849,1.643216,0
0.044824,1.643216,0
0.049799,1.643216,0
0.054774,1.643216,0
0.059749,1.643216,0
0.064724,1.643216,0
0.069698,1.643216,0
0.074673,1.643216,0
0.079648,1.643216,0
0.084623,1.643216,0
0.089598,1.643216,0
0.094573,1.643216,0
0.099548,1.643216,0
0.104523,1.643216,0
0.109497,1.643216,0
0.114472,1.643216,0
0.119447,1.643216,0
0.124422,1.643216,0
0.129397,1.643216,0
0.134372,1.643216,0
0.139347,1.643216,0
0.144322,1.643216,0
0.149296,1.643216,0
0.154271,1.643216,0
0.159246,1.643216,0
0.164221,1.643216,0
0.169196,1.643216,0
0.174171,1.643216,0
0.179146,1.643216,0
0.184121,1.643216,0
0.189095,1.643216,0
0.194070,1.643216,0
0.199045,1.643216,0
0.204020,1.643216,0
0.208995,1.643216,0
0.213970,1.643216,0
0.218945,1.643216,0
0.223920,1.643216,0
0.228894,1.643216,0
0.233869,1.643216,0
0.238844,1.643216,0
0.243819,1.643216,0
0.248794,1.643216,0
0.253769,1.643216,0
0.258744,1.643216,0
0.263719,1.643216,0
0.268693,1.643216,0
0.273668,1.643216,0
0.278643,1.643216,0
0.283618,1.643216,0
0.288593,1.643216,0
0.293568,1.643216,0
0.298543,1.643216,0
0.303518,1.643216,0
0.308492,1.643216,0
0.313467,1.643216,0
0.318442,1.643216,0
0.323417,1.643216,0
0.328392,1.643216,0
0.333367,1.643216,0
0.338342,1.643216,0
0.343317,1.643216,0
0.348291,1.643216,0
0.353266,1.643216,0
0.358241,1.643216,0
0.363216,1.643216,0
0.368191,1.643216,0
0.373166,1.643216,0
0.378141,1.643216,0
0.383116,1.643216,0
0.388090,1.643216,0
0.393065,1.643216,0
0.398040,1.643216,0
0.403015,1.643216,0
0.407990,1.643216,0
0.412965,1.643216,0
0.417940,1.643216,0
0.422915,1.643216,0
0.427889,1.643216,0
0.432864,1.643216,0
0.437839,1.643216,0
0.442814,1.643216,0
0.447789,1.643216,0
0.452764,1.643216,0
0.457739,1.643216,0
0.462714,1.643216,0
0.467688,1.643216,0
0.472663,1.643216,0
0.477638,1.643216,0
0.482613,1.643216,0
0.487588,1.643216,0
0.492563,1.643216,0
0.497538,1.643216,0
0.502513,1.643216,0
0.507487,1.643216,0
0.512462,1.643216,0
0.517437,1.643216,0
0.522412,1.643216,0
0.527387,1.643216,0
0.532362,1.643216,0
0.537337,1.643216,0
0.542312,1.643216,0
0.547286,1.643216,0
0.552261,1.643216,0
0.557236,1.643216,0
0.562211,1.643216,0
0.567186,1.643216,0
0.572161,1.643216,0
0.577136,1.643216,0
0.582111,1.643216,0
0.587085,1.643216,0
0.592060,1.643216,0
0.597035,1.643216,0
0.602010,1.643216,0
0.606985,1.643216,0
0.611960,1.643216,0
0.616935,1.643216,0
0.621910,1.643216,0
0.626884,1.643216,0
0.631859,1.643216,0
0.636834,1.643216,0
0.641809,1.643216,0
0.646784,1.643216,0
0.651759,1.643216,0
0.656734,1.643216,0
0.661709,1.643216,0
0.666683,1.643216,0
0.671658,1.643216,0
0.676633,1.643216,0
0.681608,1.643216,0
0.686583,1.643216,0
0.691558,1.643216,0
0.696533,1.643216,0
0.701508,1.643216,0
0.706482,1.643216,0
0.711457,1.643216,0
0.716432,1.643216,0
0.721407,1.643216,0
0.726382,1.643216,0
0.731357,1.643216,0
0.736332,1.643216,0
0.741307,1.643216,0
0.746281,1.643216,0
0.751256,1.643216,0
0.756231,1.643216,0
0.761206,1.643216,0
0.766181,1.643216,0
0.771156,1.643216,0
0.776131,1.643216,0
0.781106,1.643216,0
0.786080,1.643216,0
0.791055,1.643216,0
0.796030,1.643216,0
0.801005,1.643216,0
0.805980,1.643216,0
0.810955,1.643216,0
0.815930,1.643216,0
0.820905,1.643216,0
0.825879,1.643216,0
0.830854,1.643216,0
0.835829,1.643216,0
0.840804,1.643216,0
0.845779,1.643216,0
0.850754,1.643216,0
0.855729,1.643216,0
0.860704,1.643216,0
0.865678,1.643216,0
0.870653,1.643216,0
0.875628,1.643216,0
0.880603,1.643216,0
0.885578,1.643216,0
0.890553,1.643216,0
0.895528,1.643216,0
0.900503,1.643216,0
0.905477,1.643216,0
0.910452,1.643216,0
0.915427,1.643216,0
0.920402,1.643216,0
0.925377,1.643216,0
0.930352,1.643216,0
0.935327,1.643216,0
0.940302,1.643216,0
0.945276,1.643216,0
0.950251,1.643216,0
0.955226,1.643216,0
0.960201,1.643216,0
0.965176,1.643216,0
0.970151,1.643216,0
0.975126,1.643216,0
0.980101,1.643216,0
0.985075,1.643216,0
0.990050,1.643216,0
0.995025,1.643216,0
1.000000,1.643216,0
0.010000,1.658291,0
0.014975,1.658291,0
0.019950,1.658291,0
0.024925,1.658291,0
0.029899,1.658291,0
0.034874,1.658291,0
0.039849,1.658291,0
0.044824,1.658291,0
0.049799,1.658291,0
0.054774,1.658291,0
0.059749,1.658291,0
0.064724,1.658291,0
0.069698,1.658291,0
0.074673,1.658291,0
0.079648,1.658291,0
0.084623,1.658291,0
0.089598,1.658291,0
0.094573,1.658291,0
0.099548,1.658291,0
0.104523,1.658291,0
0.109497,1.658291,0
0.114472,1.658291,0
0.119447,1.658291,0
0.124422,1.658291,0
0.129397,1.658291,0
0.134372,1.658291,0
0.139347,1.658291,0
0.144322,1.658291,0
0.149296,1.658291,0
0.154271,1.658291,0
0.159246,1.658291,0
0.164221,1.658291,0
0.169196,1.658291,0
0.174171,1.658291,0
0.179146,1.658291,0
0.184121,1.658291,0
0.189095,1.658291,0
0.194070,1.658291,0
0.199045,1.658291,0
0.204020,1.658291,0
0.208995,1.658291,0
0.213970,1.658291,0
0.218945,1.658291,0
0.223920,1.658291,0
0.228894,1.658291,0
0.233869,1.658291,0
0.238844,1.658291,0
0.243819,1.658291,0
0.248794,1.658291,0
0.253769,1.658291,0
0.258744,1.658291,0
0.263719,1.658291,0
0.268693,1.658291,0
0.273668,1.658291,0
0.278643,1.658291,0
0.283618,1.658291,0
0.288593,1.658291,0
0.293568,1.658291,0
0.298543,1.658291,0
0.303518,1.658291,0
0.308492,1.658291,0
0.313467,1.658291,0
0.318442,1.658291,0
0.323417,1.658291,0
0.328392,1.658291,0
0.333367,1.658291,0
0.338342,1.658291,0
0.343317,1.658291,0
0.348291,1.658291,0
0.353266,1.658291,0
0.358241,1.658291,0
0.363216,1.658291,0
0.368191,1.658291,0
0.373166,1.658291,0
0.378141,1.658291,0
0.383116,1.658291,0
0.388090,1.658291,0
0.393065,1.658291,0
0.398040,1.658291,0
0.403015,1.658291,0
0.407990,1.658291,0
0.412965,1.658291,0
0.417940,1.658291,0
0.422915,1.658291,0
0.427889,1.658291,0
0.432864,1.658291,0
0.437839,1.658291,0
0.442814,1.658291,0
0.447789,1.658291,0
0.452764,1.658291,0
0.457739,1.658291,0
0.462714,1.658291,0
0.467688,1.658291,0
0.472663,1.658291,0
0.477638,1.658291,0
0.482613,1.658291,0
0.487588,1.658291,0
0.492563,1.658291,0
0.497538,1.658291,0
0.502513,1.658291,0
0.507487,1.658291,0
0.512462,1.658291,0
0.517437,1.658291,0
0.522412,1.658291,0
0.527387,1.658291,0
0.532362,1.658291,0
0.537337,1.658291,0
0.542312,1.658291,0
0.547286,1.658291,0
0.552261,1.658291,0
0.557236,1.658291,0
0.562211,1.658291,0
0.567186,1.658291,0
0.572161,1.658291,0
0.577136,1.658291,0
0.582111,1.658291,0
0.587085,1.658291,0
0.592060,1.658291,0
0.597035,1.658291,0
0.602010,1.658291,0
0.606985,1.658291,0
0.611960,1.658291,0
0.616935,1.658291,0
0.621910,1.658291,0
0.626884,1.658291,0
0.631859,1.658291,0
0.636834,1.658291,0
0.641809,1.658291,0
0.646784,1.658291,0
0.651759,1.658291,0
0.656734,1.658291,0
0.661709,1.658291,0
0.666683,1.658291,0
0.671658,1.658291,0
0.676633,1.658291,0
0.681608,1.658291,0
0.686583,1.658291,0
0.691558,1.658291,0
0.696533,1.658291,0
0.701508,1.658291,0
0.706482,1.658291,0
0.711457,1.658291,0
0.716432,1.658291,0
0.721407,1.658291,0
0.726382,1.658291,0
0.731357,1.658291,0
0.736332,1.658291,0
0.741307,1.658291,0
0.746281,1.658291,0
0.751256,1.658291,0
0.756231,1.658291,0
0.761206,1.658291,0
0.766181,1.658291,0
0.771156,1.658291,0
0.776131,1.658291,0
0.781106,1.658291,0
0.786080,1.658291,0
0.791055,1.658291,0
0.796030,1.658291,0
0.801005,1.658291,0
0.805980,1.658291,0
0.810955,1.658291,0
0.815930,1.658291,0
0.820905,1.658291,0
0.825879,1.658291,0
0.830854,1.658291,0
0.835829,1.658291,0
0.840804,1.658291,0
0.845779,1.658291,0
0.850754,1.658291,0
0.855729,1.658291,0
0.860704,1.658291,0
0.865678,1.658291,0
0.870653,1.658291,0
0.875628,1.658291,0
0.880603,1.658291,0
0.885578,1.658291,0
0.890553,1.658291,0
0.895528,1.658291,0
0.900503,1.658291,0
0.905477,1.658291,0
0.910452,1.658291,0
0.915427,1.658291,0
0.920402,1.658291,0
0.925377,1.658291,0
0.930352,1.658291,0
0.935327,1.658291,0
0.940302,1.658291,0
0.945276,1.658291,0
0.950251,1.658291,0
0.955226,1.658291,0
0.960201,1.658291,0
0.965176,1.658291,0
0.970151,1.658291,0
0.975126,1.658291,0
0.980101,1.658291,0
0.985075,1.658291,0
0.990050,1.658291,0
0.995025,1.658291,0
1.000000,1.658291,0
0.010000,1.673367,0
0.014975,1.673367,0
0.019950,1.673367,0
0.024925,1.673367,0
0.029899,1.673367,0
0.034874,1.673367,0
0.039849,1.673367,0
0.044824,1.673367,0
0.049799,1.673367,0
0.054774,1.673367,0
0.059749,1.673367,0
0.064724,1.673367,0
0.069698,1.673367,0
0.074673,1.673367,0
0.079648,1.673367,0
0.084623,1.673367,0
0.089598,1.673367,0
0.094573,1.673367,0
0.099548,1.673367,0
0.104523,1.673367,0
0.109497,1.673367,0
0.114472,1.673367,0
0.119447,1.673367,0
0.124422,1.673367,0
0.129397,1.673367,0
0.134372,1.673367,0
0.139347,1.673367,0
0.144322,1.673367,0
0.149296,1.673367,0
0.154271,1.673367,0
0.159246,1.673367,0
0.164221,1.673367,0
0.169196,1.673367,0
0.174171,1.673367,0
0.179146,1.673367,0
0.184121,1.673367,0
0.189095,1.673367,0
0.194070,1.673367,0
0.199045,1.673367,0
0.204020,1.673367,0
0.208995,1.673367,0
0.213970,1.673367,0
0.218945,1.673367,0
0.223920,1.673367,0
0.228894,1.673367,0
0.233869,1.673367,0
0.238844,1.673367,0
0.243819,1.673367,0
0.248794,1.673367,0
0.253769,1.673367,0
0.258744,1.673367,0
0.263719,1.673367,0
0.268693,1.673367,0
0.273668,1.673367,0
0.278643,1.673367,0
0.283618,1.673367,0
0.288593,1.673367,0
0.293568,1.673367,0
0.298543,1.673367,0
0.303518,1.673367,0
0.308492,1.673367,0
0.313467,1.673367,0
0.318442,1.673367,0
0.323417,1.673367,0
0.328392,1.673367,0
0.333367,1.673367,0
0.338342,1.673367,0
0.343317,1.673367,0
0.348291,1.673367,0
0.353266,1.673367,0
0.358241,1.673367,0
0.363216,1.673367,0
0.368191,1.673367,0
0.373166,1.673367,0
0.378141,1.673367,0
0.383116,1.673367,0
0.388090,1.673367,0
0.393065,1.673367,0
0.398040,1.673367,0
0.403015,1.673367,0
0.407990,1.673367,0
0.412965,1.673367,0
0.417940,1.673367,0
0.422915,1.673367,0
0.427889,1.673367,0
0.432864,1.673367,0
0.437839,1.673367,0
0.442814,1.673367,0
0.447789,1.673367,0
0.452764,1.673367,0
0.457739,1.673367,0
0.462714,1.673367,0
0.467688,1.673367,0
0.472663,1.673367,0
0.477638,1.673367,0
0.482613,1.673367,0
0.487588,1.673367,0
0.492563,1.673367,0
0.497538,1.673367,0
0.502513,1.673367,0
0.507487,1.673367,0
0.512462,1.673367,0
0.517437,1.673367,0
0.522412,1.673367,0
0.527387,1.673367,0
0.532362,1.673367,0
0.537337,1.673367,0
0.542312,1.673367,0
0.547286,1.673367,0
0.552261,1.673367,0
0.557236,1.673367,0
0.562211,1.673367,0
0.567186,1.673367,0
0.572161,1.673367,0
0.577136,1.673367,0
0.582111,1.673367,0
0.587085,1.673367,0
0.592060,1.673367,0
0.597035,1.673367,0
0.602010,1.673367,0
0.606985,1.673367,0
0.611960,1.673367,0
0.616935,1.673367,0
0.621910,1.673367,0
0.626884,1.673367,0
0.631859,1.673367,0
0.636834,1.673367,0
0.641809,1.673367,0
0.646784,1.673367,0
0.651759,1.673367,0
0.656734,1.673367,0
0.661709,1.673367,0
0.666683,1.673367,0
0.671658,1.673367,0
0.676633,1.673367,0
0.681608,1.673367,0
0.686583,1.673367,0
0.691558,1.673367,0
0.696533,1.673367,0
0.701508,1.673367,0
0.706482,1.673367,0
0.711457,1.673367,0
0.716432,1.673367,0
0.721407,1.673367,0
0.726382,1.673367,0
0.731357,1.673367,0
0.736332,1.673367,0
0.741307,1.673367,0
0.746281,1.673367,0
0.751256,1.673367,0
0.756231,1.673367,0
0.761206,1.673367,0
0.766181,1.673367,0
0.771156,1.673367,0
0.776131,1.673367,0
0.781106,1.673367,0
0.786080,1.673367,0
0.791055,1.673367,0
0.796030,1.673367,0
0.801005,1.673367,0
0.805980,1.673367,0
0.810955,1.673367,0
0.815930,1.673367,0
0.820905,1.673367,0
0.825879,1.673367,0
0.830854,1.673367,0
0.835829,1.673367,0
0.840804,1.673367,0
0.845779,1.673367,0
0.850754,1.673367,0
0.855729,1.673367,0
0.860704,1.673367,0
0.865678,1.673367,0
0.870653,1.673367,0
0.875628,1.673367,0
0.880603,1.673367,0
0.885578,1.673367,0
0.890553,1.673367,0
0.895528,1.673367,0
0.900503,1.673367,0
0.905477,1.673367,0
0.910452,1.673367,0
0.915427,1.673367,0
0.920402,1.673367,0
0.925377,1.673367,0
0.930352,1.673367,0
0.935327,1.673367,0
0.940302,1.673367,0
0.945276,1.673367,0
0.950251,1.673367,0
0.955226,1.673367,0
0.960201,1.673367,0
0.965176,1.673367,0
0.970151,1.673367,0
0.975126,1.673367,0
0.980101,1.673367,0
0.985075,1.673367,0
0.990050,1.673367,0
0.995025,1.673367,0
1.000000,1.673367,0
0.010000,1.688442,0
0.014975,1.688442,0
0.019950,1.688442,0
0.024925,1.688442,0
0.029899,1.688442,0
0.034874,1.688442,0
0.039849,1.688442,0
0.044824,1.688442,0
0.049799,1.688442,0
0.054774,1.688442,0
0.059749,1.688442,0
0.064724,1.688442,0
0.069698,1.688442,0
0.074673,1.688442,0
0.079648,1.688442,0
0.084623,1.688442,0
0.089598,1.688442,0
0.094573,1.688442,0
0.099548,1.688442,0
0.104523,1.688442,0
0.109497,1.688442,0
0.114472,1.688442,0
0.119447,1.688442,0
0.124422,1.688442,0
0.129397,1.688442,0
0.134372,1.688442,0
0.139347,1.688442,0
0.144322,1.688442,0
0.149296,1.688442,0
0.154271,1.688442,0
0.159246,1.688442,0
0.164221,1.688442,0
0.169196,1.688442,0
0.174171,1.688442,0
0.179146,1.688442,0
0.184121,1.688442,0
0.189095,1.688442,0
0.194070,1.688442,0
0.199045,1.688442,0
0.204020,1.688442,0
0.208995,1.688442,0
0.213970,1.688442,0
0.218945,1.688442,0
0.223920,1.688442,0
0.228894,1.688442,0
0.233869,1.688442,0
0.238844,1.688442,0
0.243819,1.688442,0
0.248794,1.688442,0
0.253769,1.688442,0
0.258744,1.688442,0
0.263719,1.688442,0
0.268693,1.688442,0
0.273668,1.688442,0
0.278643,1.688442,0
0.283618,1.688442,0
0.288593,1.688442,0
0.293568,1.688442,0
0.298543,1.688442,0
0.303518,1.688442,0
0.308492,1.688442,0
